killed,pov15,emp15,ab100k15,mdhinc15,snap15,bagrad15,nohs2515,wbrat15,rural15,pop15
0,21.1,65,0.117052408,40770,16.1,10.9,0.183422053,221.1666667,1,9496
2,21,68.6,0.150324351,42390,16.9,28.6,0.140989836,20.63543575,0.379676398,88276
1,28.6,43.8,0.073258607,28500,34,8.5,0.310255835,1178.090909,1,12794
0,20.3,61.1,0.098309669,38826,21.6,13.4,0.183574519,10.08261121,0.68320704,19263
0,10.8,67,0.140533249,45212,11.4,15.8,0.138789406,230.037594,0.867284735,31109
0,35.2,28.5,0.074074074,25795,35.5,6.5,0.281460354,19.96147404,1,12352
0,18.2,64.4,0.144893112,38824,18.2,16,0.16812115,13.21070518,0.520542875,17077
0,16.7,59.5,0.165121997,49884,15.8,14.8,0.134957826,23.72477876,0.838547866,27853
0,29.9,52.3,0.075813762,31503,26.8,10.7,0.261101243,235.4615385,1,6363
0,18.3,67,0.128739801,42083,15.5,18.8,0.153938745,24.64676617,0.582637562,21448
1,21.9,64.3,0.080030488,32294,24.4,11.6,0.242450388,74.2109375,1,9920
0,27.7,56.3,0.063920774,31045,20.4,14.1,0.252303994,37.2826087,1,10653
0,26,63,0.120901639,39275,22,17.1,0.175905836,31.68850433,0.568082742,27631
0,27.7,40.9,0.093386023,29707,28.7,11.8,0.273292559,29.17281106,1,13292
0,19.9,58.2,0.112141433,38961,18.6,10.4,0.224365156,17.5797453,0.666399007,31146
1,16,69.8,0.153832431,49298,16.6,16.2,0.127584571,17.4801027,0.561438451,45117
0,23.5,64.6,0.104815864,36097,21.6,11.2,0.207941056,65.93269231,1,7088
0,22,59.3,0.087143992,40189,20.3,9.7,0.216717886,40.64550265,0.735884137,24216
1,6,70.5,0.412564701,85452,5.7,39.4,0.078305918,21.39481593,0.222351121,64626
0,16.8,64.8,0.119088043,41934,17.8,12.2,0.160806759,60.56470588,1,10710
1,37.9,39.8,0.054709532,20985,47.7,16.6,0.320379437,88.7,1,4470
0,15.3,68.6,0.157580284,48353,13.9,10.8,0.161466775,171.6385542,1,14463
4,25.4,50.5,0.098465704,32667,31.3,14,0.269181553,67.2039801,0.731529982,27546
1,22.9,50,0.101745521,33183,25.6,13.3,0.265326814,109.8031915,0.879586853,61804
0,28.1,53.4,0.075519194,29736,32.9,13,0.258760429,236.5686275,0.671489818,12271
0,26.3,63.2,0.101199547,34790,20,14.4,0.190404257,97.54140127,0.567216869,63827
0,22,60.2,0.104301075,31741,20,16,0.253816794,0,1,2158
1,24.7,55.3,0.079142124,31555,24.4,9.8,0.240947547,502.1818182,0.833311697,16950
1,26,65.9,0.113439476,36860,22.2,26.9,0.179701843,55.73631841,0.736190853,24667
0,25.8,54.9,0.067234043,30720,21.1,12.4,0.251979958,348.1020408,1,17636
1,11,75.4,0.246783562,63027,14.2,27.8,0.109214277,17.08493467,0.324250117,52327
3,13,71.5,0.234642497,60324,13.2,23.8,0.138166254,11.97194514,0.482596652,45591
0,20.1,65.8,0.086265273,39679,15.7,15.1,0.155170979,8.30261723,0.437256221,17990
0,8.4,74.2,0.241819882,63000,9,18.5,0.121703685,64.44656489,1,17979
1,23.7,65.3,0.080288214,33340,19.3,15.8,0.174685554,22.90219561,0.5160162,25567
0,18.5,62.3,0.089555507,40497,16.7,10.8,0.226108374,10.14919736,1,12437
0,17.8,64.7,0.155138011,44083,11.8,17.6,0.173346399,10.2226656,0.822535211,14210
0,17.4,65.2,0.128804961,47409,14,10.3,0.159275868,0,0.944274809,8763
0,27.7,60.7,0.126573175,40120,20.1,11.3,0.167832168,6.534456355,0.714215926,15053
1,18.8,71.9,0.159847533,44911,15.2,28.1,0.126677841,8.758586674,0.309954895,123159
0,17.6,71.2,0.093882091,40976,16.8,14.5,0.198343997,15.13778409,1,12105
1,27,48.8,0.054818744,28573,27.4,10,0.288603068,42.4164859,0.717601901,20404
0,17.6,59.9,0.113862351,38917,14.7,9.2,0.213551913,20.74030354,1,13239
1,26,54.5,0.094965675,31014,29.7,15.9,0.242223578,106.7561728,0.64855598,36000
0,43,42.9,0.046264565,20504,42.2,11.9,0.325715421,275.9615385,1,7230
1,13.1,76.9,0.24209345,58750,11.4,32.9,0.109173312,19.14755481,0.373541219,25876
2,20.6,63.4,0.135404221,37649,21.1,10.5,0.26213519,4.529618011,0.494820184,62601
0,16.5,47.6,0.13118226,40948,14.4,11.6,0.206112456,3.6218111,0.746018699,25602
0,11.8,75.4,0.312864622,70551,10.5,26,0.119115238,3.392488749,0.141526089,119373
0,16,65.2,0.174595843,49167,18.8,10.7,0.272686084,2.277705156,0.479663801,22846
1,23.2,55.8,0.118985478,33739,23.2,9.5,0.275848489,2.248784047,0.681742601,41077
3,20.2,62.1,0.158759124,45969,14.6,15.1,0.161442859,6.234038099,0.676728723,36477
0,27.5,62.3,0.095975232,32876,23,11.2,0.179620754,1.325430667,0.846074112,13871
2,14.3,70.1,0.215787798,52892,11.2,25.7,0.116678097,3.386912905,0.248971652,125588
7,21.5,66.6,0.172026002,41234,17.2,23.8,0.140726557,0.998124811,0.142553647,251405
1,17.1,68.7,0.18787919,45312,14.9,20.7,0.141713283,2.843176647,0.195447123,198693
0,21.6,60.4,0.134705576,33294,12.7,10.2,0.252795762,4.627350427,1,10032
0,9.7,73.5,0.242714724,64231,10,15.8,0.171195052,30.62318841,1,6802
0,20.4,55.4,0.168890075,34904,16.4,12.3,0.251470377,2.042693927,1,10074
2,27.7,50.2,0.107313739,32072,25.8,12.8,0.237748007,0.927518869,0.804277799,16251
0,30.5,53.2,0.088399189,29654,17,11.6,0.235712192,1.404151839,0.438239369,20197
0,26.4,62.4,0.160386568,41468,19.3,12.1,0.194556174,1.528694125,0.778030919,27064
15,19.6,72.5,0.216745506,49285,15.4,34.1,0.106228175,1.068247368,0.062785224,446216
0,48,36.9,0.046676624,21099,32,8.8,0.31222267,0.41231593,0.373278237,7295
0,19.4,51.7,0.156695978,45520,17.1,12.3,0.181146676,1.196702927,1,19675
2,26.6,52,0.119708884,30009,26.6,12.6,0.305701876,2.458014456,0.586072841,33789
1,30.7,54.8,0.121301379,30275,21.3,10.8,0.267119244,2.024687686,0.750055346,20403
0,18.3,47.5,0.121717382,39914,18.4,8.6,0.215319585,5.559664388,0.974341661,22346
4,19.6,67,0.177832606,45261,19.1,13,0.224784955,1.98205371,0.278806654,73953
2,19.1,58,0.175587526,45117,22.7,13.1,0.2369884,1.028939309,0.564885496,33136
0,26.5,52.7,0.125869493,38029,23,13,0.210173431,2.252674897,0.693098958,15866
12,16.8,72.7,0.195735973,47947,13.5,24.6,0.15501703,2.410916348,0.018362545,435555
0,21.1,65.2,0.17584964,39063,18.3,14,0.212284013,4.650834879,0.493912521,31434
4,16,74.2,0.244092365,51869,11.2,29.9,0.137484132,2.719763516,0.078617494,239429
2,14.8,68,0.202124073,51030,14.9,15.4,0.255484729,5.957203227,0.242600176,98162
0,21,57.1,0.155827779,37310,15.8,11.7,0.219444991,7.745661281,0.754420732,15004
3,32.1,64.7,0.150911527,33467,19.9,35.6,0.133396182,1.329202169,0.433749166,47719
4,14.4,71.3,0.239329524,58251,14.8,18.3,0.157980231,14.80252611,0.426330476,137675
1,38.4,49.7,0.075615764,23854,22.5,11.4,0.242787848,0.583854308,0.29725229,11575
0,28.5,59.6,0.085957691,28003,21.2,12.7,0.20866578,1.06591514,0.520325203,26428
2,29.2,58.1,0.13150249,31345,24.5,20.4,0.172924311,1.352427611,0.5464034,39137
11,27,65.4,0.174030299,36792,20.3,35.3,0.148429949,0.575976568,0.005039601,389738
3,24.7,65.7,0.159958398,37754,17.5,24,0.155589918,1.612590424,0.233727765,157018
0,16.2,65.7,0.204550731,50314,9.8,14.2,0.199206874,3.308097166,0.238745311,23568
0,19.6,65.6,0.171670869,43825,17,13.4,0.195708376,1.7284883,0.548876909,22245
4,20.8,63.5,0.149599362,40734,18.5,18.4,0.16458095,2.000118094,0.394673515,132316
1,22.3,60,0.150262085,38000,19.8,12,0.227751858,1.505223447,1,8629
0,20.9,61,0.112350702,36421,13.5,14.5,0.211841627,1.729016787,0.661872173,20529
1,19.5,59.8,0.15418166,38828,17.8,14.1,0.175819472,4.207584339,0.916702052,24146
1,19.3,63,0.136816776,42753,13.5,12.5,0.18500055,3.350546714,0.062462784,45384
0,11.8,72.1,0.272806397,59990,12,20.3,0.126538194,2.679166366,0.102633695,52702
0,26.9,54.5,0.082062455,35437,29.2,10,0.201932367,0.845937884,1,10569
0,18,66.2,0.201029633,51107,14.3,14.2,0.158443892,0.967318461,0.284092253,21517
3,18.2,69.6,0.187777198,50921,19.2,16.5,0.173469032,0.773907246,0.144545974,43639
1,27.9,60.9,0.119284294,32625,19.3,12.8,0.238521191,1.379111553,0.482545108,83790
2,17.9,69.9,0.178273419,42794,13.9,13.2,0.216494256,2.213594076,0.523585981,53921
1,22.4,61.5,0.140305118,40781,22.1,11.1,0.247775574,1.924380861,0.138136182,52854
4,11.4,71.1,0.283435914,62137,10.2,30.6,0.115249709,7.127741574,0.236636901,249968
1,22.2,66.3,0.15476112,41302,21.5,19.3,0.182840734,2.257770388,0.416272243,128756
1,35.4,53.7,0.088772846,22940,15.2,10.3,0.206296852,0.757148028,1,4726
4,19.5,66.3,0.197001447,47826,15.4,13.7,0.22926079,3.843175727,0.21063185,114025
1,28.1,57.6,0.112950569,34992,16.3,11.7,0.164028684,2.753213368,0.85510312,22445
1,17.8,67.3,0.18728207,45374,17.7,12.4,0.237720051,5.735582675,0.549593818,59961
0,14.7,51.9,0.140062773,46312,11.8,19.2,0.125328968,5.395351943,0.54061494,50706
0,26.4,53,0.09827312,30705,28.7,12.3,0.231468487,2.241017964,0.652074718,46322
1,23.6,60.6,0.115128449,33681,19.4,14,0.198146546,1.851742935,0.537236243,40075
3,19.4,71.4,0.272360824,53703,13.6,19.7,0.151481754,1.580188679,0.298155298,25484
0,25.8,54.4,0.130819367,31926,14.6,11.1,0.24993555,4.87532603,1,11282
0,16,46,0.278956789,56685,13.9,21.6,0.21422085,1.157230027,1,15368
0,26.4,49.4,0.143841828,31087,20.4,12.5,0.215835036,2.014468789,0.651230301,14527
0,15.7,75.1,0.145779192,47537,21.4,20.3,0.113709438,65.50329815,0.420065186,107245
5,18.5,67.1,0.090660517,36923,23.6,17.2,0.133880743,128.2788462,0.82509044,68752
3,11.6,78.1,0.263243266,60051,12.2,43,0.056039122,34.78995794,0.391520082,290464
0,14.8,70.6,0.123891563,42811,17.7,25.6,0.077593845,220.141791,0.892901562,30039
0,13.5,72.2,0.15604612,47030,14.4,32.7,0.062944088,200.878327,0.920963568,54268
3,13.8,71.4,0.162218378,46917,20,25,0.085278401,121.4994775,0.63716132,120209
0,11.2,71.6,0.169598212,50693,13.4,31.2,0.069618977,142.2666667,0.695375674,39779
1,12.1,74.2,0.169131487,50462,12.5,31.2,0.073137837,831.15,1,34017
1,17.5,66.8,0.112142234,40630,21.5,18.1,0.089174259,239.6508621,0.85316877,57156
7,17,69.1,0.145466574,44271,19.9,24.5,0.092455677,115.2904499,0.601028974,152478
0,20.9,59.6,0.094700491,37495,23.2,17.4,0.113636364,258.875,1,16926
0,12.1,75.8,0.19935086,53298,14.3,32.2,0.063526025,130.9766537,0.630960192,35173
1,17.6,65.7,0.108486239,40066,24,15.4,0.121052772,297.6785714,0.841342537,51056
1,16.4,71.1,0.125947418,44082,18.3,30.3,0.078399433,193.6769231,0.907354169,39129
1,19.1,62.2,0.085437443,38083,24.8,20.1,0.122821154,163.8722222,0.942785096,31604
3,9.8,77,0.218003823,57919,12.9,30.5,0.076955708,140.4816984,0.55682452,201158
0,18,61.6,0.141611354,40551,19.4,17.4,0.116529362,11.04781282,0.268409835,72531
6,5.9,75.5,0.442213873,89860,6.8,38.3,0.084105584,4.708215137,0.052784599,563837
19,9.4,76,0.309862576,67095,10.3,36.6,0.093952663,2.335677027,0.059620645,829209
3,5.8,76.3,0.47867116,95828,8.6,29.1,0.067286925,6.442756091,0.362433393,90620
0,15.8,72.1,0.190939597,52465,17.2,15.5,0.17212331,5.86934339,0.754561638,32591
0,5.6,79.3,0.416872209,85385,6.7,33.1,0.079255613,28.494217,0.392654552,167651
5,10.1,72.6,0.293862993,66396,9.8,22,0.121081934,13.15121173,0.430795806,102397
2,7.9,76.3,0.442233548,90607,9,27.4,0.076904645,1.145695159,0.300729582,155923
0,16.5,73.3,0.175499435,47093,23.1,20.2,0.150242466,2.385830226,0.565241029,32391
4,6.8,79.3,0.411203019,83700,6.9,39.1,0.075514733,9.041164566,0.246693885,245377
0,12.4,71.3,0.163280789,45432,16.6,19,0.115767713,161.1444444,0.877161345,29446
6,8,77.2,0.381392611,80465,8.2,33.8,0.070938741,6.001053963,0.176298219,250138
4,5.2,80.8,0.55404173,110238,5.3,60.6,0.048277685,3.31393346,0.081998865,312711
0,11.2,71.8,0.233079748,58147,13.2,30,0.129848594,5.350522193,0.764053465,19768
7,6.7,79.8,0.497408518,99435,6,57.9,0.08822279,3.15918627,0.022244982,1036233
13,9.6,76.5,0.34787147,74260,10.8,31.1,0.143991782,0.32140619,0.019931014,906003
1,7.5,78.9,0.431172241,85963,8.3,34.9,0.086271966,12.09694444,0.547318769,48889
0,7.9,74.7,0.418298774,86987,11,30.6,0.094058367,5.551139273,0.506540381,111628
0,24.7,43.7,0.115802027,35154,25.2,14.8,0.194889691,1.26225129,0.581761006,25746
0,11.2,75.5,0.271517467,58228,12,33.9,0.115074717,6.918094814,0.59069316,37523
2,12.9,68.4,0.216883372,56228,14.6,19.9,0.133110692,8.14835344,0.285838787,149570
4,15.9,71.6,0.203871421,52278,15.4,28.5,0.121369065,2.845224938,0.267770441,102019
2,11,70.8,0.246521928,56773,12,30.2,0.108391699,5.834019204,0.163016377,51380
31,23.7,63.5,0.170625093,42241,25.5,28.7,0.174608955,0.482417251,0,621402
3,8.7,75.3,0.278805724,63251,7.8,40.1,0.049052038,35.77091562,0.116039955,214621
1,13,73.1,0.203801593,49956,14.2,31.6,0.092843181,32.81260365,0.368949612,127671
3,12.7,73.1,0.261204835,56842,16.2,25.9,0.171862779,23.56013695,0.093148546,556967
0,11.7,74.4,0.311636424,64222,2.8,40.3,0.06787224,27.89399293,0.500872702,17217
10,11.4,75.6,0.338408958,69068,14.1,37.5,0.107040977,20.39441898,0.041857645,776111
1,11.7,75.6,0.205052646,55221,14.1,35.2,0.078422744,72.44360087,0.546300136,70550
5,17.5,69.9,0.216981345,50461,22.6,25.8,0.15179771,9.084256768,0.087238194,469078
0,14.7,73.8,0.274666985,61368,9.7,44.2,0.060905635,32.73010777,0.299123045,161049
5,8.3,77.7,0.429957209,85118,7.7,52,0.075755477,16.19055014,0.027297207,1581037
0,11.6,85.2,0.428243691,84057,5.2,43.7,0.052120257,9.092462312,0.378378378,10858
4,6.6,78,0.444566453,88262,7.1,50.6,0.061332548,12.88862059,0.011022381,694895
3,8.2,76,0.364216618,75459,10.6,34.4,0.077032682,9.407519095,0.102387578,509880
14,20.7,72.7,0.276770305,55044,19.3,41.7,0.157083245,2.480134866,0,776688
4,11.8,74.3,0.309476851,65313,12.7,34.4,0.102199389,18.30849142,0.173222395,817618
0,15.2,54.2,0.077384523,38033,15,14.3,0.114731208,354.8275862,0.98085433,10333
1,14.3,51.7,0.092795389,39300,13.5,18.4,0.112141883,11.0845839,0.836283186,9347
0,12.7,71.9,0.181104242,54264,11.8,21.5,0.101368957,62.18903151,0.635657346,114661
0,17.2,66.5,0.099512655,38829,20.7,16.5,0.102656036,170.4121212,0.555410204,28791
0,14.5,68.1,0.148622149,46845,14.6,25.3,0.099265769,298.0533333,1,23133
0,19.9,57.6,0.085466108,38307,20.3,11.7,0.148988351,198.36,1,15280
0,15.6,38,0.088769334,39803,12.4,13.1,0.175792507,3.989421282,1,8546
1,11,72.2,0.175556139,55064,13.2,19.2,0.086656554,197.9166667,0.753868937,59393
1,15,67.9,0.14057156,45583,16.8,18.3,0.106744493,69.82202216,0.28502696,105557
0,11.6,70.2,0.127750865,47388,11.8,24.2,0.085994896,288.6551724,1,17436
6,17.7,69.2,0.166445959,44993,16.2,26.1,0.113271123,5.197278912,0.366826136,154629
0,17.7,66.4,0.121021096,44373,15.3,13.5,0.119670153,39.8267565,0.700590183,43607
1,17.5,66.8,0.141305582,42520,18,20.1,0.099537547,7.564170398,0.294453,134447
0,14.7,69,0.14183374,46570,13.6,16.9,0.118709784,18.64497763,0.731873141,51665
0,12.3,71.3,0.15990365,46554,12,27.9,0.077870586,292.6,0.687865963,26215
0,18.2,63.1,0.100686091,40219,17.8,18.1,0.109114583,138.3815029,0.878565963,25415
0,18.9,57.2,0.101021647,41993,16.4,19.1,0.110033101,10.69066976,0.668658542,38003
0,26.1,56.1,0.075292343,33015,24.2,11.6,0.157771367,213.1654676,0.778160375,30610
0,11.8,73.2,0.249575493,60909,8.8,29.7,0.067839782,59.68988391,0.505196286,77383
1,15.2,60.1,0.087672153,41743,19.2,17.2,0.125229491,208.96875,0.839974757,13809
0,17.2,69.1,0.100414409,42031,17,18.9,0.078792675,371.7096774,0.506233304,36407
0,13.8,68.5,0.136359526,43779,14.8,22.4,0.068595699,197.8582677,0.381200858,25740
2,10.8,73,0.188966813,54993,12.9,24.7,0.063482499,13.6285013,0.34565356,108676
0,10.8,74.1,0.177301405,51018,11.7,33.2,0.06327443,123.6153846,0.769573789,33132
6,20.9,61.7,0.140087615,42327,22.7,19.3,0.10731814,3.661665999,0.146701009,410442
1,20.7,57.6,0.084489051,38021,20.7,12.3,0.150015942,270.4673913,0.919477139,25210
0,20.2,54.8,0.082925382,35686,17.2,18.3,0.075791573,19.89211618,0.714497453,15443
0,11,73.4,0.183854968,52950,12.2,31.5,0.062610824,68.85263158,0.469266088,91624
0,18.9,57.5,0.121704267,41912,19.1,14.1,0.110691602,16.16525424,0.664789767,41513
0,20.1,65.7,0.11111735,41961,16.2,15.5,0.132384068,153.105802,0.698717654,45940
0,21.4,65.5,0.113694152,37776,13.7,31.1,0.079093152,126.1764706,0.452511269,36382
0,14.1,70.3,0.105034408,42161,13.6,14.1,0.121414389,245.9140625,0.918911269,31822
2,22.4,68.8,0.180450651,45679,16.7,37.2,0.082023195,6.771321017,0.120084762,285735
3,15.1,62.6,0.131676625,49124,17.8,14.9,0.1180696,27.82594182,0.640043587,64173
0,17.7,58.4,0.081548091,37317,19.6,16.1,0.119030539,153.5974843,0.646920706,25352
0,15.6,61.7,0.066580119,33663,14.7,19.3,0.087750557,191.5862069,0.792541046,11342
0,30.2,67.6,0.131300434,39377,18.1,27.3,0.088536433,34.25561029,0.513512561,70690
1,17,63.2,0.152101797,46326,18.2,20,0.101503897,10.26894273,0.421103401,159465
3,18.3,71.9,0.185387828,47476,16.6,35.1,0.067116462,7.44044872,0.164725881,259966
0,17,62.8,0.093249826,40534,16.8,12.7,0.133966245,140.5508475,0.893435215,17262
7,15.3,75.3,0.201042235,53063,15.3,33.3,0.104615844,8.355822444,0.143770175,636095
0,15.3,63.5,0.079807692,37813,15.4,22.8,0.075986079,113.7894737,1,2176
0,28.7,47.6,0.056586483,30439,24.9,9.4,0.181291203,11.07871397,1,11393
0,10.6,66.3,0.177865492,52996,13,17.5,0.09238231,75.30035651,0.760651767,88444
0,10.4,72.5,0.241173922,56189,7.3,40,0.049782766,161.352,0.930431871,21918
1,14.3,68.1,0.145137499,48043,14.6,19.2,0.102333665,34.92507645,0.548053024,98389
1,5.9,76.2,0.335184111,75204,7.1,33.6,0.048918119,203.7892325,0.343886058,187350
0,19.5,48.4,0.071939419,37088,20,12.4,0.116728319,9.421338156,0.746718858,6438
1,15.9,64.1,0.099251296,38434,13.6,18.3,0.115786971,44.01058201,0.877565849,10897
3,12.6,72.2,0.215920138,54582,14,23.3,0.11125174,8.086201014,0.024967333,864507
1,16.9,58.7,0.113882863,41395,16.2,19.7,0.103547195,28.83226633,0.692493947,24458
1,17,65.5,0.154363684,45409,13.6,28.8,0.055129928,55.20909886,0.508010486,67305
1,17.2,68.3,0.123285434,42024,18.3,20.2,0.083239979,95.36713287,0.668709883,28812
0,23.1,63.5,0.117133997,41889,17.1,22.7,0.106493899,33.84621849,0.757843926,43092
0,16.2,69.4,0.087274089,40373,15.8,15.1,0.097503315,356.5873016,0.684192029,23514
0,13.3,69.9,0.224737484,54059,13.3,32.5,0.065187797,67.80779221,0.410622914,83618
0,16.8,66.3,0.09444255,41098,17.3,13.1,0.134001735,183.9620253,1,14927
0,11.3,70.2,0.210258512,55653,12.2,18.6,0.098251352,40.73411563,0.357418494,149494
1,18.2,61.6,0.101657791,41584,17.8,13.1,0.126873798,44.54763691,0.8486588,62826
0,16.9,52.4,0.052579853,36250,19.2,10.7,0.144809109,268.3529412,1,9265
0,19.2,63.6,0.129616995,42829,22.9,18.2,0.111592727,5.857112715,0.229347072,172697
0,18.2,62.5,0.113037788,43693,22,13.9,0.139951353,68.50226929,0.840239282,47984
8,10.1,74.5,0.324718484,67465,10.1,44.4,0.067373193,5.495741216,0.04125518,1240301
0,20.4,64.1,0.103644879,41617,18.9,16.8,0.146759598,72.87390029,0.930632213,26118
0,21.8,58.4,0.086283655,36063,25.1,11.7,0.150181517,311.2575758,1,20950
0,15.5,54.4,0.064850843,34459,14.3,15.1,0.086381323,303.1,1,6008
1,22,62,0.083476076,38999,19.3,13.2,0.12014799,121.9456522,1,23066
0,19.8,54.3,0.058600109,33021,21.4,9.7,0.162975944,220.6486486,1,8278
0,13.8,70.1,0.149758939,48917,16.7,20.5,0.080777156,251.4021739,0.706740887,24244
1,10.4,77.6,0.225875804,58989,8.8,31.1,0.086402851,55.08934169,0.195619299,280023
0,13.7,58.8,0.08618103,41213,13,16.9,0.119383825,211.35,0.857978519,12849
1,20.6,52.3,0.06852638,35133,22.7,14.4,0.118353164,485.5,0.648309416,23803
2,18.3,64.7,0.138569137,43042,20.7,20.2,0.119597381,4.089878319,0.295806273,193290
1,14.6,67.7,0.172879348,49730,17.5,17.4,0.104143126,42.50254669,0.358037927,159874
0,17.2,70.3,0.110958315,44449,15.4,14.7,0.147962954,33.33195021,0.562027504,60843
0,15.7,65.5,0.106019656,41100,15.7,12.3,0.121626227,169.1708333,0.868030803,41476
0,21.4,55.6,0.087452471,34118,15.8,13.2,0.126455369,175.7073171,0.690321559,8157
0,14.4,67.6,0.144441607,48233,15.3,15.7,0.090297264,211.0410095,0.53741878,68517
1,15.7,66.4,0.118052948,43768,17.8,13.9,0.112576703,84.0144,0.836734694,53804
0,18.8,67.9,0.144886664,46008,19,19.5,0.136623734,24.30995226,0.704526301,75064
1,15.4,71.7,0.300252776,61003,10.6,52.6,0.055291461,6.134549708,0.152873493,360847
28,25,61.2,0.161146454,41210,26,22,0.153077639,1.353378429,0.006192094,1757062
0,17.4,65.2,0.098319261,41534,18.2,16.8,0.111592729,149.3601896,0.651708891,32966
2,12.4,68.6,0.109607044,42252,10.9,15.5,0.094153193,259.637931,1,15669
3,7.7,80.3,0.313897346,70873,8.1,27.8,0.067288668,17.47777644,0.126452387,343822
0,12.8,78,0.173278278,52038,10.6,22.4,0.083796419,170.0643275,0.77177385,33492
1,18.8,71.9,0.138897186,44757,14.7,26.6,0.094594595,90.48924731,0.697325474,45674
0,14.9,79.2,0.182318321,52178,12.2,21.5,0.084788506,40.56030702,0.367348203,39723
0,14.4,80.9,0.145486415,47794,11.2,17.4,0.09991985,503.3,1,5038
1,19.1,81.9,0.184650058,50061,8.4,31.3,0.057182335,29.62450593,0.278108541,65777
0,7.8,85,0.155913475,52598,7.3,21.3,0.094342867,216.8684211,0.35082224,25317
0,13.7,72.5,0.16390506,53227,7.4,22.8,0.05795027,72.38268793,0.593127236,35536
0,4.4,84.2,0.424188722,86323,3.9,45.2,0.048286884,78.3289358,0.18473477,98610
0,16.6,70.1,0.133478531,46531,12.3,20.2,0.086513748,235.8834951,1,28668
0,12.2,84.8,0.1550834,50858,8.1,15.9,0.104035981,115.2525253,0.483481909,12134
1,5.5,77.6,0.278826737,71001,7.6,22,0.061147746,82.09265176,0.554505951,54308
0,12.7,81.5,0.203096057,57965,8.3,31.7,0.061070373,46.17280917,0.285738136,62118
0,16.9,68.5,0.128514056,43421,13.5,14.9,0.133880697,345.1818182,1,8775
0,11.4,78,0.192307692,52299,4.3,39,0.043531426,96.12765957,1,5208
0,16.8,77.9,0.134128479,46750,13.1,18.5,0.105554159,146.7777778,0.621027347,11504
1,11.3,74.9,0.164688033,49435,9.2,23.2,0.069436296,151.0173697,0.728745645,63451
4,7.7,82.9,0.348082011,75567,6.1,40.3,0.052612289,16.12737,0.04593416,414299
0,6.7,86.6,0.257543674,68116,5.9,23.7,0.060083873,181.0366972,0.522335473,20381
1,9.6,81.8,0.196413651,54531,8.1,24.7,0.05973826,169.6018957,0.567746797,37057
0,13.5,80.4,0.148729212,47540,8.3,16.9,0.097510981,272.4901961,0.775035261,14057
1,11.1,82.9,0.169382253,51665,8.7,19.5,0.091154672,240.9529412,0.935984381,20832
0,12.1,80,0.147464019,47105,10.4,16.1,0.110569254,84.21489971,0.413744642,30570
